Date_Collected,Component_Name,Site_ID,Site_Name,Latitude_DD,Longitude_DD,Reporting_Result,Unit_Abbreviation,Town,Safety
1997-09-16 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,610,cfu/100ml,Boston,No Swimming
1997-09-16 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,240,cfu/100ml,Bellingham,No Swimming
1997-09-16 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,360,cfu/100ml,Boston/Cambridge,No Swimming
1997-09-16 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,3000,cfu/100ml,Brighton/Watertown,Not safe for activities
1997-09-16 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,40,cfu/100ml,Brighton/Watertown,Safe
1997-09-16 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,240,cfu/100ml,Newton/Waltham/Watertown,No Swimming
1997-09-16 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,100,cfu/100ml,Waltham,Safe
1997-09-16 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,50,cfu/100ml,Waltham,Safe
1997-09-16 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,520,cfu/100ml,Newton,No Swimming
1997-09-16 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,240,cfu/100ml,Bellingham/Hopedale/Milford,No Swimming
1997-09-16 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,180,cfu/100ml,Boston/Dedham,Safe
1997-09-16 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,205,cfu/100ml,Boston/Cambridge,Safe
1997-08-19 0:00:00,Escherichia coli,35C2,Central St. Left Side Discharge Pipe ,42.1395,-71.5123,2100,cfu/100ml,Milford,Not safe for activities
1997-08-19 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,130,cfu/100ml,Dedham/Needham ,Safe
1997-08-19 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,80,cfu/100ml,Dover/Needham,Safe
1997-08-19 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,640,cfu/100ml,Dover/Needham,No Swimming
1997-08-19 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,150,cfu/100ml,Wellesley/Dover,Safe
1997-08-19 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,970,cfu/100ml,Milford,No Swimming
1997-08-19 0:00:00,Escherichia coli,35CD,Central St. Discharge Pipe,42.1395,-71.5123,2200,cfu/100ml,Milford,Not safe for activities
1997-08-19 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,40,cfu/100ml,Dover/Sherborn,Safe
1997-08-19 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,230,cfu/100ml,Medfield/Sherborn,Safe
1997-08-19 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,40,cfu/100ml,Medfield/Millis,Safe
1997-08-19 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,80,cfu/100ml,Medfield,Safe
1997-08-19 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,50,cfu/100ml,Millis/Medfield,Safe
1997-08-19 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,90,cfu/100ml,Millis,Safe
1997-08-19 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,80,cfu/100ml,Dedham,Safe
1997-08-19 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,270,cfu/100ml,Franklin/Medway,No Swimming
1997-08-19 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,90,cfu/100ml,Newton/Waltham/Watertown,Safe
1997-08-19 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,154,cfu/100ml,Bellingham,Safe
1997-08-19 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,20,cfu/100ml,Norfolk,Safe
1997-08-19 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,4500,cfu/100ml,Brighton/Watertown,Not safe for activities
1997-08-19 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,180,cfu/100ml,Watertown,Safe
1997-08-19 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,530,cfu/100ml,Bellingham,No Swimming
1997-08-19 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,20,cfu/100ml,Boston,Safe
1997-08-19 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,40,cfu/100ml,Cambridge,Safe
1997-08-19 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,1600,cfu/100ml,Boston/Cambridge,Not safe for activities
1997-08-19 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,2550,cfu/100ml,Boston,Not safe for activities
1997-08-19 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,70,cfu/100ml,Waltham,Safe
1997-08-19 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,210,cfu/100ml,Boston/Cambridge,Safe
1997-08-19 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,370,cfu/100ml,Boston/Dedham,No Swimming
1997-08-19 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,320,cfu/100ml,Brighton/Watertown,No Swimming
1997-08-19 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,110,cfu/100ml,Waltham,Safe
1997-08-19 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,310,cfu/100ml,Newton,No Swimming
1997-08-19 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,750,cfu/100ml,Newton/Weston,No Swimming
1997-08-19 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,200,cfu/100ml,Wellesley/Newton,Safe
1997-08-19 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,340,cfu/100ml,Bellingham/Hopedale/Milford,No Swimming
1997-08-19 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,380,cfu/100ml,Newton/Wellesley,No Swimming
1997-08-19 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,90,cfu/100ml,Needham/Newton,Safe
1997-08-19 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,40,cfu/100ml,Boston/Cambridge,Safe
1997-07-15 0:00:00,Escherichia coli,35C2,Central St. Left Side Discharge Pipe ,42.1395,-71.5123,400,cfu/100ml,Milford,No Swimming
1997-07-15 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,40,cfu/100ml,Millis/Medfield,Safe
1997-07-15 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,80,cfu/100ml,Dedham/Needham ,Safe
1997-07-15 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,20,cfu/100ml,Dover/Needham,Safe
1997-07-15 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,40,cfu/100ml,Dover/Needham,Safe
1997-07-15 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,355,cfu/100ml,Wellesley/Dover,No Swimming
1997-07-15 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,770,cfu/100ml,Milford,No Swimming
1997-07-15 0:00:00,Escherichia coli,35CD,Central St. Discharge Pipe,42.1395,-71.5123,7900,cfu/100ml,Milford,Not safe for activities
1997-07-15 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,10,cfu/100ml,Boston,Safe
1997-07-15 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,180,cfu/100ml,Medfield,Safe
1997-07-15 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,20,cfu/100ml,Dedham,Safe
1997-07-15 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,120,cfu/100ml,Millis,Safe
1997-07-15 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,5,cfu/100ml,Norfolk,Safe
1997-07-15 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,250,cfu/100ml,Franklin/Medway,No Swimming
1997-07-15 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,105,cfu/100ml,Bellingham,Safe
1997-07-15 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,80,cfu/100ml,Watertown,Safe
1997-07-15 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,30,cfu/100ml,Medfield/Sherborn,Safe
1997-07-15 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,10,cfu/100ml,Dover/Sherborn,Safe
1997-07-15 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,10,cfu/100ml,Needham/Newton,Safe
1997-07-15 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,90,cfu/100ml,Medfield/Millis,Safe
1997-07-15 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,40,cfu/100ml,Boston/Dedham,Safe
1997-07-15 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,5,cfu/100ml,Cambridge,Safe
1997-07-15 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,160,cfu/100ml,Newton/Wellesley,Safe
1997-07-15 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,190,cfu/100ml,Bellingham/Hopedale/Milford,Safe
1997-07-15 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,130,cfu/100ml,Wellesley/Newton,Safe
1997-07-15 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,350,cfu/100ml,Newton/Weston,No Swimming
1997-07-15 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,975,cfu/100ml,Newton,No Swimming
1997-07-15 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,10,cfu/100ml,Waltham,Safe
1997-07-15 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,30,cfu/100ml,Boston/Cambridge,Safe
1997-07-15 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,350,cfu/100ml,Boston,No Swimming
1997-07-15 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,140,cfu/100ml,Boston/Cambridge,Safe
1997-07-15 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,4300,cfu/100ml,Brighton/Watertown,Not safe for activities
1997-07-15 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,510,cfu/100ml,Brighton/Watertown,No Swimming
1997-07-15 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,470,cfu/100ml,Newton/Waltham/Watertown,No Swimming
1997-07-15 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,70,cfu/100ml,Waltham,Safe
1997-07-15 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,20,cfu/100ml,Boston/Cambridge,Safe
1997-06-10 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,70,cfu/100ml,Dedham,Safe
1997-06-10 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,60,cfu/100ml,Norfolk,Safe
1997-06-10 0:00:00,Escherichia coli,35C2,Central St. Left Side Discharge Pipe ,42.1395,-71.5123,650,cfu/100ml,Milford,No Swimming
1997-06-10 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,90,cfu/100ml,Dedham/Needham ,Safe
1997-06-10 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,10,cfu/100ml,Dover/Needham,Safe
1997-06-10 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,10,cfu/100ml,Dover/Needham,Safe
1997-06-10 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,40,cfu/100ml,Wellesley/Dover,Safe
1997-06-10 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,1700,cfu/100ml,Milford,Not safe for activities
1997-06-10 0:00:00,Escherichia coli,35CD,Central St. Discharge Pipe,42.1395,-71.5123,39000,cfu/100ml,Milford,Not safe for activities
1997-06-10 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,40,cfu/100ml,Medfield/Sherborn,Safe
1997-06-10 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,80,cfu/100ml,Medfield,Safe
1997-06-10 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,160,cfu/100ml,Watertown,Safe
1997-06-10 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,90,cfu/100ml,Millis,Safe
1997-06-10 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,50,cfu/100ml,Boston/Dedham,Safe
1997-06-10 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,230,cfu/100ml,Franklin/Medway,Safe
1997-06-10 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,10,cfu/100ml,Bellingham,Safe
1997-06-10 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,10,cfu/100ml,Dover/Sherborn,Safe
1997-06-10 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,50,cfu/100ml,Millis/Medfield,Safe
1997-06-10 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,5,cfu/100ml,Cambridge,Safe
1997-06-10 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,5,cfu/100ml,Needham/Newton,Safe
1997-06-10 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,10,cfu/100ml,Medfield/Millis,Safe
1997-06-10 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,10,cfu/100ml,Boston,Safe
1997-06-10 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,50,cfu/100ml,Boston/Cambridge,Safe
1997-06-10 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,60,cfu/100ml,Boston,Safe
1997-06-10 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,90,cfu/100ml,Boston/Cambridge,Safe
1997-06-10 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,730,cfu/100ml,Boston/Cambridge,No Swimming
1997-06-10 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,1600,cfu/100ml,Brighton/Watertown,Not safe for activities
1997-06-10 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,370,cfu/100ml,Brighton/Watertown,No Swimming
1997-06-10 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,90,cfu/100ml,Wellesley/Newton,Safe
1997-06-10 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,110,cfu/100ml,Bellingham,Safe
1997-06-10 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,50,cfu/100ml,Bellingham/Hopedale/Milford,Safe
1997-06-10 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,130,cfu/100ml,Newton/Weston,Safe
1997-06-10 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,220,cfu/100ml,Newton,Safe
1997-06-10 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,70,cfu/100ml,Waltham,Safe
1997-06-10 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,30,cfu/100ml,Waltham,Safe
1997-06-10 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,1000,cfu/100ml,Newton/Waltham/Watertown,No Swimming
1997-06-10 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,90,cfu/100ml,Newton/Wellesley,Safe
1997-05-20 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,580,cfu/100ml,Millis,No Swimming
1997-05-20 0:00:00,Escherichia coli,35CD,Central St. Discharge Pipe,42.1395,-71.5123,780,cfu/100ml,Milford,No Swimming
1997-05-20 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,500,cfu/100ml,Dedham/Needham ,No Swimming
1997-05-20 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,190,cfu/100ml,Dover/Needham,Safe
1997-05-20 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,800,cfu/100ml,Dover/Needham,No Swimming
1997-05-20 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,290,cfu/100ml,Wellesley/Dover,No Swimming
1997-05-20 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,320,cfu/100ml,Milford,No Swimming
1997-05-20 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,50,cfu/100ml,Dedham,Safe
1997-05-20 0:00:00,Escherichia coli,35C2,Central St. Left Side Discharge Pipe ,42.1395,-71.5123,1700,cfu/100ml,Milford,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,130,cfu/100ml,Dover/Sherborn,Safe
1997-05-20 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,180,cfu/100ml,Medfield/Sherborn,Safe
1997-05-20 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,610,cfu/100ml,Bellingham,No Swimming
1997-05-20 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,180,cfu/100ml,Millis/Medfield,Safe
1997-05-20 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,420,cfu/100ml,Norfolk,No Swimming
1997-05-20 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,1300,cfu/100ml,Franklin/Medway,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,1800,cfu/100ml,Newton/Wellesley,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,1000,cfu/100ml,Watertown,No Swimming
1997-05-20 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,270,cfu/100ml,Medfield/Millis,No Swimming
1997-05-20 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,9400,cfu/100ml,Boston,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,310,cfu/100ml,Boston/Dedham,No Swimming
1997-05-20 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,400,cfu/100ml,Needham/Newton,No Swimming
1997-05-20 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,200,cfu/100ml,Bellingham,Safe
1997-05-20 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,70,cfu/100ml,Boston,Safe
1997-05-20 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,480,cfu/100ml,Boston/Cambridge,No Swimming
1997-05-20 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,2200,cfu/100ml,Boston/Cambridge,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,2850,cfu/100ml,Boston/Cambridge,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,1000,cfu/100ml,Brighton/Watertown,No Swimming
1997-05-20 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,1600,cfu/100ml,Wellesley/Newton,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,11000,cfu/100ml,Cambridge,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,2100,cfu/100ml,Bellingham/Hopedale/Milford,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,1400,cfu/100ml,Brighton/Watertown,Not safe for activities
1997-05-20 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,1000,cfu/100ml,Newton/Weston,No Swimming
1997-05-20 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,800,cfu/100ml,Newton,No Swimming
1997-05-20 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,205,cfu/100ml,Waltham,Safe
1997-05-20 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,240,cfu/100ml,Waltham,No Swimming
1997-05-20 0:00:00,Escherichia coli,675S,North St. Bridge,42.3672,-71.2182,1000,cfu/100ml,Newton/Waltham/Watertown,No Swimming
1997-04-15 0:00:00,Escherichia coli,343S,Farm Rd./Bridge St.,42.2326,-71.3303,20,cfu/100ml,Dover/Sherborn,Safe
1997-04-15 0:00:00,Escherichia coli,534S,Rt. 109 Bridge,42.2708,-71.1732,10,cfu/100ml,Boston/Dedham,Safe
1997-04-15 0:00:00,Escherichia coli,484S,Greendale Ave. / Lyons St. / Dedham Medical Center,42.267,-71.205,5,cfu/100ml,Dedham/Needham ,Safe
1997-04-15 0:00:00,Escherichia coli,447S,"USGS Dover Gage, Mill St.",42.2563,-71.2596,30,cfu/100ml,Dover/Needham,Safe
1997-04-15 0:00:00,Escherichia coli,400S,Charles River Road Bridge,42.2693,-71.2998,5,cfu/100ml,Dover/Needham,Safe
1997-04-15 0:00:00,Escherichia coli,35CS,Central Street Bridge,42.1395,-71.5123,1400,cfu/100ml,Milford,Not safe for activities
1997-04-15 0:00:00,Escherichia coli,387S,Elm Bank / Cheney Dr. Bridge,42.2757,-71.3095,20,cfu/100ml,Wellesley/Dover,Safe
1997-04-15 0:00:00,Escherichia coli,35C2,Central St. Left Side Discharge Pipe ,42.1395,-71.5123,160,cfu/100ml,Milford,Safe
1997-04-15 0:00:00,Escherichia coli,521S,Ames St. Bridge,42.2524,-71.1763,5,cfu/100ml,Dedham,Safe
1997-04-15 0:00:00,Escherichia coli,318S,Rt. 27 Bridge / S. Main St.,42.2099,-71.3517,10,cfu/100ml,Medfield/Sherborn,Safe
1997-04-15 0:00:00,Escherichia coli,290S,West St. / Dover Rd. ,42.1888,-71.3333,5,cfu/100ml,Medfield/Millis,Safe
1997-04-15 0:00:00,Escherichia coli,269T,Causeway St./ Stop River,42.1585,-71.3029,5,cfu/100ml,Medfield,Safe
1997-04-15 0:00:00,Escherichia coli,267S,Dwight St. Bridge,42.1735,-71.3232,5,cfu/100ml,Millis/Medfield,Safe
1997-04-15 0:00:00,Escherichia coli,229S,"Rt. 115, Baltimore St.",42.1433,-71.3493,30,cfu/100ml,Millis,Safe
1997-04-15 0:00:00,Escherichia coli,199S,Populatic Pond Boat Launch,42.1311,-71.3768,30,cfu/100ml,Norfolk,Safe
1997-04-15 0:00:00,Escherichia coli,165S,Shaw St. / Elm St. Bridge,42.1365,-71.4185,130,cfu/100ml,Franklin/Medway,Safe
1997-04-15 0:00:00,Escherichia coli,012S,Watertown Dam Footbridge,42.3651,-71.1903,80,cfu/100ml,Watertown,Safe
1997-04-15 0:00:00,Escherichia coli,130S,Maple St. Bridge,42.1195,-71.4534,20,cfu/100ml,Bellingham,Safe
1997-04-15 0:00:00,Escherichia coli,773S,Longfellow Bridge,42.3614,-71.0754,190,cfu/100ml,Cambridge,Safe
1997-04-15 0:00:00,Escherichia coli,567S,Nahanton Park,42.2971,-71.2078,20,cfu/100ml,Needham/Newton,Safe
1997-04-15 0:00:00,Escherichia coli,784S,New Charles River Dam,42.369,-71.0617,50,cfu/100ml,Boston,Safe
1997-04-15 0:00:00,Escherichia coli,763S,Massachusetts Ave. (Harvard) Bridge,42.3544,-71.0914,120,cfu/100ml,Boston/Cambridge,Safe
1997-04-15 0:00:00,Escherichia coli,760T,Muddy River at Commonwealth Ave.,42.3487,-71.0918,1800,cfu/100ml,Boston,Not safe for activities
1997-04-15 0:00:00,Escherichia coli,743S,Western Ave. Bridge,42.3642,-71.1168,1000,cfu/100ml,Boston/Cambridge,No Swimming
1997-04-15 0:00:00,Escherichia coli,729S,Eliot St. Bridge,42.3716,-71.1328,605,cfu/100ml,Boston/Cambridge,No Swimming
1997-04-15 0:00:00,Escherichia coli,715S,Arsenal St. Bridge,42.3616,-71.1473,200,cfu/100ml,Brighton/Watertown,Safe
1997-04-15 0:00:00,Escherichia coli,700S,N. Beacon St. Bridge,42.3589,-71.1616,100,cfu/100ml,Brighton/Watertown,Safe
1997-04-15 0:00:00,Escherichia coli,59CS,Mellen St. Bridge,42.1169,-71.5014,100,cfu/100ml,Bellingham/Hopedale/Milford,Safe
1997-04-15 0:00:00,Escherichia coli,662S,Moody St. Bridge,42.3732,-71.2367,30,cfu/100ml,Waltham,Safe
1997-04-15 0:00:00,Escherichia coli,648S,"Auburndale Park, Lakes Region",42.3615,-71.2501,100,cfu/100ml,Waltham,Safe
1997-04-15 0:00:00,Escherichia coli,635S,2391 Commonwealth Ave.,42.3448,-71.2599,5,cfu/100ml,Newton,Safe
1997-04-15 0:00:00,Escherichia coli,35CD,Central St. Discharge Pipe,42.1395,-71.5123,6800,cfu/100ml,Milford,Not safe for activities
1997-04-15 0:00:00,Escherichia coli,621S,Leo J. Martin Golf Course / Park Rd.,42.3306,-71.268,20,cfu/100ml,Newton/Weston,Safe
1997-04-15 0:00:00,Escherichia coli,609S,Washington St. Bridge,42.3252,-71.2585,5,cfu/100ml,Wellesley/Newton,Safe
1997-04-15 0:00:00,Escherichia coli,90CS,"Rt. 126, N. Main St.",42.0943,-71.476,20,cfu/100ml,Bellingham,Safe
1997-04-15 0:00:00,Escherichia coli,591S,Rt. 9 Gaging Station,42.3165,-71.2281,10,cfu/100ml,Newton/Wellesley,Safe
