turbidity_ntu,temperature_c,conductance_ms,ph,do_mg_l,rain_day0_in,rain_lag1_in,rain_lag2_in,rain_3day_cum,month,doy_sin,doy_cos,hour,station_id,ecoli_cfu,date_collected,source
6.8,28.4,,8.11,6.75,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,9,83,165.0,2006-07-19 09:44:00,mystic
6.0,25.85,,7.17,2.28,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,9,70,2080.0,2006-07-19 09:35:00,mystic
6.3,28.17,,7.85,6.63,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,9,57,330.0,2006-07-19 09:30:00,mystic
8.4,27.99,,7.49,6.09,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,9,56,625.0,2006-07-19 09:08:00,mystic
21.3,27.69,,7.83,6.76,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,67,25.0,2006-07-19 08:57:00,mystic
10.0,28.41,,8.72,8.05,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,176,30.0,2006-07-19 08:46:00,mystic
16.1,27.8,,8.81,8.35,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,59,15.0,2006-07-19 08:37:00,mystic
1.6,18.06,,8.08,7.98,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,52,30.0,2006-07-19 08:27:00,mystic
,23.19,,7.09,4.12,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,74,1090.0,2006-07-19 08:22:00,mystic
,,,,,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,8,174,1540.0,2006-07-19 08:14:00,mystic
,23.47,,7.05,3.13,0.19,0.2199999999999999,0.0,0.41,7,-0.2967128192734901,-0.9549667548552552,7,172,3380.0,2006-07-19 07:54:00,mystic
,27.64,,8.49,9.37,0.22,0.0,0.0,0.22,7,-0.2802306751992161,-0.9599326896597444,8,83,105.0,2006-07-18 08:11:00,mystic
,27.51,,7.92,8.69,0.22,0.0,0.0,0.22,7,-0.2802306751992161,-0.9599326896597444,7,66,125.0,2006-07-18 07:59:00,mystic
,27.37,,7.48,8.09,0.22,0.0,0.0,0.22,7,-0.2802306751992161,-0.9599326896597444,7,177,70.0,2006-07-18 07:31:00,mystic
,27.75,,8.64,10.75,0.22,0.0,0.0,0.22,7,-0.2802306751992161,-0.9599326896597444,7,167,5.0,2006-07-18 07:01:00,mystic
,23.23,,7.08,4.6,0.17,1.02,0.02,1.21,7,-0.1966728897935762,-0.980469160361632,8,74,4100.0,2006-07-13 08:29:00,mystic
,22.75,,6.96,3.97,0.17,1.02,0.02,1.21,7,-0.1966728897935762,-0.980469160361632,8,70,8100.0,2006-07-13 08:11:00,mystic
1.5,18.51,,7.87,8.87,0.0,0.0,0.0,0.0,7,-0.0602132773657927,-0.9981855344718586,7,137,20.0,2006-07-05 07:45:00,mystic
,24.28,,8.0,8.97,0.0,0.0,0.0,0.0,7,-0.0258184402271323,-0.9996666485105112,6,83,60.0,2006-07-03 06:59:00,mystic
,24.06,,7.64,8.43,0.0,0.0,0.0,0.0,7,-0.0258184402271323,-0.9996666485105112,6,66,235.0,2006-07-03 06:51:00,mystic
,24.28,,7.21,7.33,0.0,0.0,0.0,0.0,7,-0.0258184402271323,-0.9996666485105112,6,177,130.0,2006-07-03 06:40:00,mystic
,24.45,,7.47,8.36,0.0,0.0,0.0,0.0,7,-0.0258184402271323,-0.9996666485105112,6,167,95.0,2006-07-03 06:22:00,mystic
7.8,23.98,,7.33,6.99,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,11,176,185.0,2006-06-28 11:07:00,mystic
6.0,23.2,,7.24,5.86,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,56,620.0,2006-06-28 09:56:00,mystic
9.3,24.63,,7.43,6.54,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,67,100.0,2006-06-28 09:43:00,mystic
11.6,24.73,,7.51,6.45,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,59,105.0,2006-06-28 09:33:00,mystic
8.3,23.12,,7.53,6.76,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,52,450.0,2006-06-28 09:22:00,mystic
,22.84,,7.09,6.34,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,74,1010.0,2006-06-28 09:15:00,mystic
,,,,,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,9,174,2860.0,2006-06-28 09:12:00,mystic
,22.32,,6.93,4.84,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,8,172,400.0,2006-06-28 08:52:00,mystic
,22.55,,6.67,4.45,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,8,70,385.0,2006-06-28 08:38:00,mystic
,,,,,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,8,57,385.0,2006-06-28 08:32:00,mystic
,,,,,0.05,0.0,0.0,0.05,6,0.060213277365793,-0.9981855344718586,8,83,215.0,2006-06-28 08:25:00,mystic
3.1,23.75,,7.46,7.63,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,10,83,45.0,2006-06-27 10:23:00,mystic
15.4,22.54,,7.07,3.84,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,10,70,590.0,2006-06-27 10:14:00,mystic
3.3,23.28,,7.38,7.57,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,10,57,45.0,2006-06-27 10:08:00,mystic
4.7,22.41,,7.21,6.14,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,9,56,495.0,2006-06-27 09:45:00,mystic
11.3,23.78,,7.37,6.1,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,9,67,120.0,2006-06-27 09:33:00,mystic
11.8,23.09,,7.31,6.18,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,9,176,180.0,2006-06-27 09:22:00,mystic
6.5,23.96,,7.53,7.06,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,9,59,105.0,2006-06-27 09:16:00,mystic
4.0,21.25,,7.54,6.64,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,9,52,2010.0,2006-06-27 09:06:00,mystic
,23.13,,7.0,5.15,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,8,74,320.0,2006-06-27 08:47:00,mystic
,,,,,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,8,174,975.0,2006-06-27 08:40:00,mystic
,22.05,,6.9,4.07,0.0,0.0,0.95,0.95,6,0.077386479233463,-0.9970011699250152,8,172,420.0,2006-06-27 08:21:00,mystic
,,,,,0.0,0.95,0.69,1.64,6,0.0945367498171991,-0.9955213724144752,8,74,1800.0,2006-06-26 08:30:00,mystic
,,,,,0.0,0.95,0.69,1.64,6,0.0945367498171991,-0.9955213724144752,8,167,520.0,2006-06-26 08:19:00,mystic
,,,,,0.0,0.95,0.69,1.64,6,0.0945367498171991,-0.9955213724144752,8,70,900.0,2006-06-26 08:15:00,mystic
,,,,,0.0,0.95,0.69,1.64,6,0.0945367498171991,-0.9955213724144752,8,66,410.0,2006-06-26 08:09:00,mystic
,,,,,0.0,0.95,0.69,1.64,6,0.0945367498171991,-0.9955213724144752,8,69,1300.0,2006-06-26 08:07:00,mystic
,24.19,,7.53,8.86,0.0,0.0,0.37,0.37,6,0.1628070129385171,-0.986657932891657,8,83,205.0,2006-06-22 08:12:00,mystic
,23.89,,7.38,7.65,0.0,0.0,0.37,0.37,6,0.1628070129385171,-0.986657932891657,8,66,250.0,2006-06-22 08:01:00,mystic
,24.45,,7.61,8.88,0.0,0.0,0.37,0.37,6,0.1628070129385171,-0.986657932891657,7,177,160.0,2006-06-22 07:42:00,mystic
,24.46,,7.49,8.63,0.0,0.0,0.37,0.37,6,0.1628070129385171,-0.986657932891657,7,167,20.0,2006-06-22 07:18:00,mystic
2.7,19.04,,7.87,8.23,0.0,0.37,0.0,0.37,6,0.1797665857255624,-0.9837092937736096,7,137,80.0,2006-06-21 07:26:00,mystic
1.9,16.95,,7.64,7.6,0.0,0.0,0.0,0.0,6,0.3131070409358269,-0.9497178427914316,7,137,110.0,2006-06-13 07:43:00,mystic
,,,,,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,9,74,33100.0,2006-06-08 09:00:00,mystic
,,,,,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,8,70,6500.0,2006-06-08 08:47:00,mystic
,16.8,,7.06,8.33,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,8,83,570.0,2006-06-08 08:39:00,mystic
,16.54,,7.04,8.14,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,8,66,1600.0,2006-06-08 08:30:00,mystic
,16.26,,7.0,8.07,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,8,177,3200.0,2006-06-08 08:12:00,mystic
,15.48,,6.75,8.28,0.2,2.8899999999999997,0.0,3.09,6,0.3935902766564667,-0.9192859697186104,7,167,7600.0,2006-06-08 07:41:00,mystic
,16.21,,7.02,7.19,2.89,0.0,0.0,2.89,6,0.4093559588156213,-0.9123747579707272,8,74,5800.0,2006-06-07 08:08:00,mystic
,16.73,,7.03,6.94,2.89,0.0,0.0,2.89,6,0.4093559588156213,-0.9123747579707272,7,70,6300.0,2006-06-07 07:52:00,mystic
,18.13,,7.3,8.31,2.89,0.0,0.0,2.89,6,0.4093559588156213,-0.9123747579707272,7,66,880.0,2006-06-07 07:43:00,mystic
,19.28,,7.16,9.69,2.89,0.0,0.0,2.89,6,0.4093559588156213,-0.9123747579707272,7,167,95.0,2006-06-07 07:20:00,mystic
2.6,21.81,,7.8,9.91,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,10,83,15.0,2006-06-01 10:28:00,mystic
7.3,21.95,,6.93,3.68,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,10,70,165.0,2006-06-01 10:20:00,mystic
3.1,21.75,,7.74,9.8,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,10,57,20.0,2006-06-01 10:15:00,mystic
6.2,21.93,,7.3,8.54,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,9,56,260.0,2006-06-01 09:50:00,mystic
8.6,23.14,,7.59,8.81,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,9,67,15.0,2006-06-01 09:36:00,mystic
7.6,22.8,,7.81,10.09,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,9,176,235.0,2006-06-01 09:21:00,mystic
7.4,22.66,,7.73,8.85,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,9,59,45.0,2006-06-01 09:12:00,mystic
5.7,20.14,,7.63,8.49,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,9,52,30.0,2006-06-01 09:02:00,mystic
,20.91,,7.09,5.45,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,8,74,410.0,2006-06-01 08:33:00,mystic
,,,,,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,8,174,280.0,2006-06-01 08:25:00,mystic
,20.12,,6.86,3.95,0.12,0.0,0.0,0.12,6,0.5012418134457758,-0.865307254363206,8,172,250.0,2006-06-01 08:06:00,mystic
3.0,21.35,,7.99,9.47,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,10,83,20.0,2006-05-31 10:28:00,mystic
8.3,19.87,,7.12,4.15,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,10,70,160.0,2006-05-31 10:22:00,mystic
3.6,21.18,,7.83,9.12,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,10,57,5.0,2006-05-31 10:16:00,mystic
5.1,21.05,,7.35,7.44,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,9,56,475.0,2006-05-31 09:51:00,mystic
5.9,22.86,,7.73,8.92,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,9,67,80.0,2006-05-31 09:32:00,mystic
6.4,22.22,,8.01,10.12,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,9,176,25.0,2006-05-31 09:20:00,mystic
6.6,22.03,,7.85,9.18,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,9,59,55.0,2006-05-31 09:13:00,mystic
,19.0,,6.99,7.05,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,9,74,545.0,2006-05-31 09:00:00,mystic
4.8,17.86,,7.79,8.38,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,8,52,95.0,2006-05-31 08:56:00,mystic
,,,,,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,8,174,465.0,2006-05-31 08:55:00,mystic
,18.14,,6.71,4.91,0.0,0.0,0.0,0.0,5,0.5160623910158528,-0.8565509959010036,8,172,625.0,2006-05-31 08:27:00,mystic
2.0,17.03,,8.19,10.68,0.0,0.0,0.0,0.0,5,0.5307300481619334,-0.8475409228928311,7,137,195.0,2006-05-30 07:50:00,mystic
,13.02,,6.92,9.09,0.0,0.11,0.0,0.11,5,0.6420547132365637,-0.766658819300159,9,177,80.0,2006-05-22 09:18:00,mystic
,13.94,,6.98,9.77,0.0,0.11,0.0,0.11,5,0.6420547132365637,-0.766658819300159,9,83,50.0,2006-05-22 09:00:00,mystic
,13.6,,6.94,9.25,0.0,0.11,0.0,0.11,5,0.6420547132365637,-0.766658819300159,8,66,70.0,2006-05-22 08:50:00,mystic
,14.03,,6.82,9.49,0.0,0.11,0.0,0.11,5,0.6420547132365637,-0.766658819300159,8,167,30.0,2006-05-22 08:26:00,mystic
8.8,12.51,,6.99,8.37,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,10,56,420.0,2006-05-18 10:23:00,mystic
7.4,12.34,,7.01,8.1,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,10,67,560.0,2006-05-18 10:06:00,mystic
11.1,12.39,,6.99,7.95,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,9,59,480.0,2006-05-18 09:57:00,mystic
10.9,12.67,,7.07,7.76,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,9,52,410.0,2006-05-18 09:45:00,mystic
,14.25,,6.9,7.72,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,9,74,170.0,2006-05-18 09:41:00,mystic
,14.12,,6.83,7.0,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,9,174,100.0,2006-05-18 09:32:00,mystic
,13.58,,6.85,7.4,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,9,172,380.0,2006-05-18 09:15:00,mystic
,13.28,,6.82,7.48,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,8,70,330.0,2006-05-18 08:55:00,mystic
,12.44,,6.86,9.47,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,8,57,250.0,2006-05-18 08:47:00,mystic
,11.6,,6.84,8.15,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,8,83,410.0,2006-05-18 08:36:00,mystic
,17.95,,7.11,,0.0,0.0,0.52,0.52,5,0.6932812268869777,-0.7206671495538609,8,176,370.0,2006-05-18 08:11:00,mystic
11.6,10.57,,7.09,9.21,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,10,56,17000.0,2006-05-16 10:24:00,mystic
11.9,10.7,,7.09,9.02,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,10,67,12400.0,2006-05-16 10:07:00,mystic
13.1,10.68,,7.19,8.88,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,59,8400.0,2006-05-16 09:55:00,mystic
,11.06,,6.92,7.93,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,74,4000.0,2006-05-16 09:49:00,mystic
,,,,,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,167,5600.0,2006-05-16 09:46:00,mystic
11.5,10.64,,7.08,9.02,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,52,10800.0,2006-05-16 09:42:00,mystic
,11.04,,6.94,7.53,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,174,4000.0,2006-05-16 09:34:00,mystic
,11.05,,6.91,7.87,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,9,172,4800.0,2006-05-16 09:11:00,mystic
,10.99,,6.97,7.96,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,8,70,7200.0,2006-05-16 08:52:00,mystic
,10.59,,7.05,10.0,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,8,57,3200.0,2006-05-16 08:39:00,mystic
,11.34,,7.24,10.48,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,8,83,4300.0,2006-05-16 08:29:00,mystic
,12.57,,7.2,,0.52,0.36,3.770000000000001,4.65,5,0.717676913675962,-0.6963762255968722,7,176,6300.0,2006-05-16 07:59:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,11,52,4600.0,2006-05-15 11:49:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,11,74,6400.0,2006-05-15 11:33:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,11,70,4800.0,2006-05-15 11:15:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,11,83,5100.0,2006-05-15 11:12:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,11,66,5800.0,2006-05-15 11:08:00,mystic
,,,,,0.36,3.77,3.84,7.97,5,0.7295575540864875,-0.6839194216246106,10,167,9800.0,2006-05-15 10:55:00,mystic
3.6,11.51,,7.71,7.75,0.08,0.55,0.96,1.59,5,0.7748840413670407,-0.6321034111873487,7,137,55.0,2006-05-11 07:59:00,mystic
,12.14,,7.14,8.71,0.55,0.96,0.0,1.51,5,0.7856498550787145,-0.6186714032625031,8,74,3300.0,2006-05-10 08:07:00,mystic
,11.55,,7.2,8.08,0.55,0.96,0.0,1.51,5,0.7856498550787145,-0.6186714032625031,7,70,2110.0,2006-05-10 07:49:00,mystic
,13.29,,7.38,9.47,0.55,0.96,0.0,1.51,5,0.7856498550787145,-0.6186714032625031,7,66,630.0,2006-05-10 07:40:00,mystic
,16.43,,7.61,10.23,0.96,0.0,0.0,0.96,5,0.7961828637826158,-0.6050560696488488,9,177,175.0,2006-05-09 09:10:00,mystic
,14.99,,7.93,10.7,0.96,0.0,0.0,0.96,5,0.7961828637826158,-0.6050560696488488,8,83,15.0,2006-05-09 08:33:00,mystic
,15.44,,7.87,10.04,0.96,0.0,0.0,0.96,5,0.7961828637826158,-0.6050560696488488,8,66,60.0,2006-05-09 08:19:00,mystic
,16.36,,7.9,11.74,0.96,0.0,0.0,0.96,5,0.7961828637826158,-0.6050560696488488,7,167,5.0,2006-05-09 07:44:00,mystic
10.5,12.11,,8.55,10.05,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,8,167,25.0,2006-05-03 08:47:00,mystic
6.5,11.47,,8.16,9.33,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,8,52,100.0,2006-05-03 08:33:00,mystic
,11.44,,6.97,8.01,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,8,74,480.0,2006-05-03 08:23:00,mystic
2.7,10.25,,8.03,9.05,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,8,69,90.0,2006-05-03 08:19:00,mystic
,10.67,,6.82,7.57,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,8,70,2200.0,2006-05-03 08:02:00,mystic
,11.46,,6.9,9.25,0.26,0.91,0.01,1.18,5,0.854322169749827,-0.5197438121555155,7,66,1640.0,2006-05-03 07:52:00,mystic
,10.23,,7.32,9.3,0.91,0.01,0.0,0.92,5,0.8631421280499114,-0.5049610547215204,8,74,500.0,2006-05-02 08:41:00,mystic
,10.8,,7.36,8.58,0.91,0.01,0.0,0.92,5,0.8631421280499114,-0.5049610547215204,8,70,1300.0,2006-05-02 08:25:00,mystic
,12.87,,7.57,9.22,0.91,0.01,0.0,0.92,5,0.8631421280499114,-0.5049610547215204,8,66,550.0,2006-05-02 08:17:00,mystic
,,,,,0.91,0.01,0.0,0.92,5,0.8631421280499114,-0.5049610547215204,8,52,8350.0,2006-05-02 08:00:00,mystic
,13.15,,7.7,10.89,0.91,0.01,0.0,0.92,5,0.8631421280499114,-0.5049610547215204,7,167,10.0,2006-05-02 07:56:00,mystic
,13.16,,7.57,10.31,0.0,0.0,0.02,0.02,4,0.9033558023246844,-0.4288919379124835,9,177,20.0,2006-04-27 09:06:00,mystic
,11.72,,7.87,11.38,0.0,0.0,0.02,0.02,4,0.9033558023246844,-0.4288919379124835,8,83,10.0,2006-04-27 08:42:00,mystic
,12.88,,7.84,10.89,0.0,0.0,0.02,0.02,4,0.9033558023246844,-0.4288919379124835,8,66,10.0,2006-04-27 08:28:00,mystic
,12.3,,7.97,11.86,0.0,0.0,0.02,0.02,4,0.9033558023246844,-0.4288919379124835,8,167,5.0,2006-04-27 08:02:00,mystic
8.8,8.76,,8.08,10.09,0.0,0.0,0.0,0.0,4,0.9427611433904208,-0.3334687789181868,7,137,5.0,2006-04-21 07:29:00,mystic
,12.0,,7.5,11.97,0.01,0.0,0.0,0.01,4,0.97961369164549,-0.200890555130635,9,177,5.0,2006-04-13 09:01:00,mystic
,9.6,,7.54,12.36,0.01,0.0,0.0,0.01,4,0.97961369164549,-0.200890555130635,8,83,10.0,2006-04-13 08:24:00,mystic
,10.39,,7.36,12.07,0.01,0.0,0.0,0.01,4,0.97961369164549,-0.200890555130635,8,66,10.0,2006-04-13 08:12:00,mystic
2.7,7.61,,8.13,9.4,0.0,0.0,0.0,0.0,4,0.9829265519799822,-0.18399835165768,7,137,45.0,2006-04-12 07:21:00,mystic
2.1,5.15,,8.06,10.51,0.0,0.0,0.0,0.0,3,0.9992500112396836,0.0387222808921744,8,137,5.0,2006-03-30 08:37:00,mystic
,8.35,,7.61,12.61,0.0,0.0,0.0,0.0,3,0.9984354211555644,0.0559169901006034,9,177,10.0,2006-03-29 09:22:00,mystic
,7.61,,7.71,12.0,0.0,0.0,0.0,0.0,3,0.9984354211555644,0.0559169901006034,9,66,35.0,2006-03-29 09:07:00,mystic
,7.11,,7.6,12.71,0.0,0.0,0.0,0.0,3,0.9984354211555644,0.0559169901006034,8,167,5.0,2006-03-29 08:21:00,mystic
3.2,3.1,,8.6,11.1,0.0,0.0,0.0,0.0,3,0.9873494423939864,0.1585593851031347,8,137,5.0,2006-03-23 08:46:00,mystic
,5.07,,7.56,12.94,0.25,0.3,0.0,0.55,3,0.9510565162951536,0.3090169943749474,10,66,315.0,2006-03-14 10:04:00,mystic
,6.36,,7.52,12.47,0.25,0.3,0.0,0.55,3,0.9510565162951536,0.3090169943749474,9,177,345.0,2006-03-14 09:39:00,mystic
,7.14,,7.37,12.61,0.25,0.3,0.0,0.55,3,0.9510565162951536,0.3090169943749474,9,167,35.0,2006-03-14 09:04:00,mystic
,0.85,,,10.82,0.0,0.0,0.0,0.0,3,0.8674563547295968,0.4975132889071806,8,137,25.0,2006-03-02 08:47:00,mystic
,0.69,,7.45,13.59,0.0,0.07,0.06,0.13,2,0.8406184056344782,0.5416278206559814,9,177,840.0,2006-02-27 09:27:00,mystic
,1.14,,7.32,13.54,0.0,0.07,0.06,0.13,2,0.8406184056344782,0.5416278206559814,8,66,5.0,2006-02-27 08:55:00,mystic
,3.83,,7.77,10.13,0.0,0.0,0.0,0.0,2,0.7236440382959124,0.6901733882429719,9,137,160.0,2006-02-16 09:00:00,mystic
,2.47,,7.47,12.87,0.0,0.0,0.0,0.0,2,0.7116566222817746,0.702527474169157,9,66,20.0,2006-02-15 09:31:00,mystic
,2.93,,7.21,11.61,0.0,0.16,0.0,0.16,2,0.5234156073655503,0.8520775211013093,9,177,50.0,2006-02-01 09:56:00,mystic
,3.03,,7.28,11.95,0.0,0.16,0.0,0.16,2,0.5234156073655503,0.8520775211013093,9,66,75.0,2006-02-01 09:30:00,mystic
,2.55,,7.1,12.07,0.0,0.16,0.0,0.16,2,0.5234156073655503,0.8520775211013093,8,167,115.0,2006-02-01 08:58:00,mystic
,4.93,,7.67,9.03,0.0,0.79,0.0,0.79,1,0.401487989205973,0.9158642882672872,9,137,105.0,2006-01-24 09:00:00,mystic
,4.07,,6.95,10.5,0.0,0.69,0.0,0.69,1,0.3212696616923644,0.9469877530760752,9,74,600.0,2006-01-19 09:49:00,mystic
,3.82,,6.9,10.15,0.0,0.69,0.0,0.69,1,0.3212696616923644,0.9469877530760752,9,174,800.0,2006-01-19 09:43:00,mystic
,4.07,,6.89,10.29,0.0,0.69,0.0,0.69,1,0.3212696616923644,0.9469877530760752,9,172,300.0,2006-01-19 09:25:00,mystic
,4.12,,6.76,10.43,0.0,0.69,0.0,0.69,1,0.3212696616923644,0.9469877530760752,9,70,1000.0,2006-01-19 09:12:00,mystic
,,,,,0.0,0.69,0.0,0.69,1,0.3212696616923644,0.9469877530760752,8,52,10000.0,2006-01-19 08:54:00,mystic
,3.43,,7.15,12.13,0.69,0.0,0.0,0.69,1,0.304921224656289,0.9523775757303974,9,177,250.0,2006-01-18 09:57:00,mystic
,3.08,,7.12,11.69,0.69,0.0,0.0,0.69,1,0.304921224656289,0.9523775757303974,9,66,10.0,2006-01-18 09:40:00,mystic
,1.22,,6.95,13.02,0.69,0.0,0.0,0.69,1,0.304921224656289,0.9523775757303974,9,167,270.0,2006-01-18 09:10:00,mystic
,6.16,,7.03,9.41,0.2,0.0499999999999999,0.0,0.25,1,0.2051044998686192,0.9787400799669153,10,74,700.0,2006-01-12 10:51:00,mystic
,,,,,0.2,0.0499999999999999,0.0,0.25,1,0.2051044998686192,0.9787400799669153,10,174,780.0,2006-01-12 10:42:00,mystic
,6.26,,6.82,9.67,0.2,0.0499999999999999,0.0,0.25,1,0.2051044998686192,0.9787400799669153,10,172,1500.0,2006-01-12 10:25:00,mystic
,6.91,,6.59,8.21,0.2,0.0499999999999999,0.0,0.25,1,0.2051044998686192,0.9787400799669153,10,70,960.0,2006-01-12 10:08:00,mystic
,4.02,,7.76,10.27,0.21,0.0,0.26,0.47,1,0.0859647987374464,0.9962981749346078,8,137,110.0,2006-01-05 08:39:00,mystic
,2.53,,7.16,11.64,0.0,0.26,0.0899999999999999,0.35,1,0.0688024268023198,0.9976303053065856,9,177,520.0,2006-01-04 09:59:00,mystic
,2.09,,7.23,11.93,0.0,0.26,0.0899999999999999,0.35,1,0.0688024268023198,0.9976303053065856,9,66,30.0,2006-01-04 09:25:00,mystic
